,frame_id,frame_of_max_peak,frame_c_score,peak_risk_level,nose_frame_x,nose_frame_y,nose_frame_z_norm,nose_visibility,l_shoulder_frame_x,l_shoulder_frame_y,l_shoulder_frame_z_norm,l_shoulder_visibility,l_elbow_frame_x,l_elbow_frame_y,l_elbow_frame_z_norm,l_elbow_visibility,l_wrist_frame_x,l_wrist_frame_y,l_wrist_frame_z_norm,l_wrist_visibility,r_shoulder_frame_x,r_shoulder_frame_y,r_shoulder_frame_z_norm,r_shoulder_visibility,r_elbow_frame_x,r_elbow_frame_y,r_elbow_frame_z_norm,r_elbow_visibility,r_wrist_frame_x,r_wrist_frame_y,r_wrist_frame_z_norm,r_wrist_visibility,l_hip_frame_x,l_hip_frame_y,l_hip_frame_z_norm,l_hip_visibility,l_knee_frame_x,l_knee_frame_y,l_knee_frame_z_norm,l_knee_visibility,l_ankle_frame_x,l_ankle_frame_y,l_ankle_frame_z_norm,l_ankle_visibility,r_hip_frame_x,r_hip_frame_y,r_hip_frame_z_norm,r_hip_visibility,r_knee_frame_x,r_knee_frame_y,r_knee_frame_z_norm,r_knee_visibility,r_ankle_frame_x,r_ankle_frame_y,r_ankle_frame_z_norm,r_ankle_visibility,c_score,b_score,a_score,leg_score,trunk_score,neck_score,wrist_score,lower_arm_score,upper_arm_score,trunk_angle,neck,r_knee,l_knee,r_wrist,l_wrist,r_lower_arm,l_lower_arm,r_upper_arm_frontal,r_upper_arm_sag,l_upper_arm_frontal,l_upper_arm_sag,frame
34,41,37,7,High Risk,720,333,-0.4264916777610779,1.0,594,334,-0.35599738359451294,1.0,502,413,-0.3386220633983612,1.0,540,490,-0.34815067052841187,0.96,717,308,-0.1529637575149536,1.0,716,365,0.08234654366970062,0.83,727,370,0.19803397357463837,0.82,567,464,-0.07559561729431152,1.0,665,464,-0.4392479360103607,0.99,643,621,-0.29951027035713196,0.99,638,449,0.07591567188501358,1.0,755,444,-0.13510164618492126,0.98,701,605,-0.007303840480744839,0.97,7,4,6,3,3,2,1,2,3,38.10788512983499,29.549379536695383,114.07290740622658,98.31018775547606,2.3388245534080454,27.051946381725372,154.8640183674995,123.00419597193584,25.79971131268924,27.292275324558197,41.24424689207719,3.5362493975758564,41
35,42,37,7,High Risk,723,341,-0.38164475560188293,1.0,594,339,-0.34954187273979187,1.0,519,422,-0.3297721743583679,0.99,547,511,-0.34012800455093384,0.94,717,311,-0.14955870807170868,1.0,721,367,0.05737961083650589,0.81,727,373,0.17018534243106842,0.8,567,462,-0.07473398745059967,1.0,661,476,-0.41384178400039673,0.99,643,622,-0.24918822944164276,0.99,638,448,0.07502924650907516,1.0,756,448,-0.1307281255722046,0.97,701,604,-0.01461308728903532,0.96,7,4,6,3,3,2,1,2,3,38.650065847113275,33.486136679625446,113.9297110516437,99.9317398166912,3.46838553532109,24.28316270600439,156.7148831768372,144.55357015256294,24.738602007732627,22.23907886646508,31.08575992328632,17.30656331481505,42
36,43,37,7,High Risk,729,340,-0.3380027413368225,1.0,592,337,-0.32316097617149353,1.0,523,424,-0.32162830233573914,0.99,551,506,-0.3211284577846527,0.91,719,316,-0.11174770444631577,1.0,722,374,0.08073260635137558,0.78,727,376,0.1872243881225586,0.76,569,461,-0.076450876891613,1.0,658,476,-0.41965824365615845,0.99,644,624,-0.2995154559612274,0.99,640,453,0.07674460113048553,1.0,760,450,-0.13711892068386078,0.97,700,605,-0.036869972944259644,0.96,7,4,6,3,3,2,1,2,3,36.655004851361475,35.42331523653142,116.72750337401881,99.32748113766986,5.72231567121284,22.131728699516486,153.34864774905896,147.04701314110648,26.592000773139656,21.830009381746482,30.902445704145926,18.629180762677706,43
37,44,37,8,High Risk,734,336,-0.3263809084892273,1.0,598,337,-0.3258693218231201,1.0,532,426,-0.332768976688385,0.98,568,509,-0.33860716223716736,0.89,720,312,-0.1031835526227951,1.0,718,374,0.08041185885667801,0.73,728,382,0.17599239945411682,0.71,572,460,-0.07889850437641144,1.0,668,476,-0.3929470181465149,0.99,645,623,-0.25446265935897827,0.98,641,451,0.0791424959897995,1.0,760,452,-0.11507606506347656,0.96,699,608,-0.04008325934410095,0.95,8,5,6,3,3,2,2,2,3,36.622793762303836,33.24033734579568,115.46330644523762,101.54552333400143,2.246569124515247,29.63298985111811,145.23151964601934,144.19717855888948,24.34810317475904,19.578380262073164,31.098437659874428,22.562003853970328,44
38,45,37,6,High Risk,742,331,-0.24221107363700867,1.0,610,336,-0.2874961793422699,1.0,578,424,-0.263380229473114,0.98,669,403,-0.1288997381925583,0.87,720,309,-0.051843028515577316,1.0,712,375,0.06579562276601791,0.67,727,381,0.050856608897447586,0.66,572,456,-0.08197133243083954,1.0,673,466,-0.36879581212997437,0.99,645,621,-0.26423999667167664,0.98,640,447,0.08208849281072617,1.0,759,452,-0.13030822575092316,0.95,700,610,-0.07147704809904099,0.94,6,2,6,3,3,2,2,1,1,34.385167020674245,35.34079540068436,109.5785881948902,100.10122192458911,43.77127028282273,15.898478299882072,95.30146182967545,77.4078373667335,16.137648435196752,17.267611262371858,13.587143794545128,29.372332033108673,45
39,46,37,6,High Risk,743,327,-0.30818790197372437,1.0,616,323,-0.30457204580307007,1.0,597,419,-0.2733820378780365,0.97,684,399,-0.16250374913215637,0.85,717,301,-0.0952349528670311,1.0,717,361,0.04415520280599594,0.63,727,377,0.07977990061044693,0.62,572,446,-0.08048740029335022,1.0,671,478,-0.3613026738166809,0.99,644,621,-0.2566802501678467,0.98,641,440,0.08062257617712021,1.0,757,451,-0.1366521716117859,0.95,700,610,-0.06837335228919983,0.94,6,3,6,3,3,2,2,2,2,36.41511023841914,32.49840168676023,100.8582746907562,92.725503559699,39.67143380021622,13.69075977731552,109.03441181496815,88.0135832720624,20.850403539748694,15.320661102635187,5.357230695129253,35.20178524354315,46
40,34,44,6,High Risk,666,264,-0.4567737579345703,1.0,552,284,-0.3044939935207367,1.0,467,349,-0.23946607112884521,1.0,531,450,-0.22341005504131317,0.99,680,246,-0.18915781378746033,1.0,757,251,-0.09235312044620514,0.96,748,335,-0.10232533514499664,0.97,558,405,-0.05552952364087105,1.0,630,466,-0.3613652288913727,1.0,651,626,-0.28851503133773804,0.99,620,378,0.055552832782268524,1.0,735,409,-0.2234228104352951,0.98,717,598,-0.12353541702032089,0.97,6,5,5,3,3,1,2,2,3,38.37931810461986,18.162425323383644,86.99411306668021,65.82806119098886,16.014549575379448,11.200022184352292,112.74181518445631,113.42735030355016,55.56976069451522,23.873092720620505,45.831791632724816,5.263788400734546,34
41,35,44,4,High Risk,675,272,-0.5048884153366089,1.0,561,288,-0.33653417229652405,1.0,472,362,-0.24033263325691223,1.0,531,457,-0.2514224648475647,0.98,687,249,-0.20676711201667786,1.0,758,250,-0.04273306578397751,0.96,749,334,-0.00729421665892005,0.96,558,410,-0.05500908941030502,1.0,624,468,-0.38282597064971924,1.0,650,622,-0.27933046221733093,0.99,620,379,0.05508607625961304,1.0,735,409,-0.2356739342212677,0.98,715,595,-0.12031738460063934,0.97,4,3,5,3,3,1,2,2,2,39.771877735125564,19.37064372036353,90.49795330152843,66.35078672290165,17.950129662808592,12.608289272241649,111.03269570049231,116.98395821557347,51.700170605498705,15.316553911687759,44.321474096732594,3.6048846632132165,35
42,36,44,5,High Risk,681,283,-0.5817601084709167,1.0,566,293,-0.4156787395477295,1.0,478,375,-0.377491295337677,1.0,532,467,-0.4014660716056824,0.98,695,250,-0.2450663149356842,1.0,760,253,-0.03835981711745262,0.95,748,334,0.027784347534179688,0.95,559,418,-0.06076708436012268,1.0,629,480,-0.4292663037776947,0.99,649,620,-0.2594580054283142,0.99,622,384,0.061073947697877884,1.0,736,412,-0.22073180973529816,0.98,711,591,-0.03790305554866791,0.97,5,4,5,3,3,1,1,2,3,42.23732726363654,18.34955928637855,99.17606512338816,72.95048993814235,13.76711474769425,21.418299412840298,109.79074508010815,117.69381308757855,51.84249460337946,24.87472512462469,46.32556724900047,6.670035965578012,36
43,37,44,8,High Risk,691,294,-0.4882827401161194,1.0,572,301,-0.36265993118286133,1.0,488,385,-0.3417017161846161,1.0,533,473,-0.3721550703048706,0.98,697,258,-0.20041890442371368,1.0,756,255,0.007589296903461218,0.94,742,336,0.08681640774011612,0.93,560,424,-0.06528935581445694,1.0,635,479,-0.4069848656654358,0.99,647,618,-0.2729661464691162,0.99,623,395,0.06560927629470825,1.0,738,415,-0.17614907026290894,0.98,709,591,-0.029068011790513992,0.97,8,5,6,3,3,2,2,2,3,40.945511840943695,20.74817494719227,99.5858711347316,74.90433685524336,17.987797207390486,17.94720556458779,117.79380845635282,118.09466101867167,49.871555280586584,28.9003467864734,50.06617061081177,9.466608109146412,37
44,38,44,7,High Risk,699,306,-0.46774664521217346,1.0,578,313,-0.3473755419254303,1.0,487,396,-0.3332834541797638,1.0,536,478,-0.35925060510635376,0.98,701,271,-0.17152941226959229,1.0,752,265,0.048517487943172455,0.93,737,343,0.13190707564353943,0.92,560,436,-0.07029033452272415,1.0,649,461,-0.42897430062294006,0.99,645,618,-0.33604830503463745,0.99,623,409,0.07057532668113708,1.0,742,421,-0.14863452315330505,0.98,706,592,-0.03279164433479309,0.97,7,4,6,3,3,2,1,2,3,40.219317347149214,21.941262973400953,102.46666315439627,85.24128800260186,12.167531913904867,14.203189413014258,119.81420607264796,118.1705899152214,47.98146806538495,32.74486696386207,49.96420775865788,10.685684452646582,38
45,39,44,7,High Risk,707,316,-0.47854265570640564,1.0,584,317,-0.3583168089389801,1.0,486,397,-0.3299608528614044,1.0,537,482,-0.35570424795150757,0.98,709,281,-0.1645934134721756,1.0,739,292,0.09338385611772537,0.92,734,347,0.20422354340553284,0.91,563,448,-0.07288224995136261,1.0,657,456,-0.4497578740119934,1.0,643,618,-0.3567558526992798,0.99,628,419,0.07315279543399811,1.0,745,429,-0.15517613291740417,0.98,702,601,-0.07743586599826813,0.97,7,4,6,3,3,2,1,2,3,39.48603653756763,24.06251209908612,110.26313650516595,90.23016538954454,8.681737758050076,12.406919707381547,129.32706741463127,112.42059455315251,43.85594781223299,38.83197894173188,51.673918828657065,5.617177840498757,39
46,40,44,7,High Risk,717,328,-0.45079222321510315,1.0,590,329,-0.3487136960029602,1.0,494,405,-0.30241429805755615,1.0,539,487,-0.2797449827194214,0.98,716,295,-0.15905369818210602,1.0,728,335,0.09130728989839554,0.88,730,356,0.2108161896467209,0.87,565,454,-0.07262583076953888,1.0,658,462,-0.4450136125087738,0.99,643,620,-0.3342898488044739,0.99,633,423,0.07289295643568039,1.0,751,436,-0.16861945390701294,0.98,702,603,-0.07864014059305191,0.97,7,4,6,3,3,2,1,2,3,38.78759433191832,28.840941715327546,111.32535555367686,91.0098110154215,1.985576976497157,16.55771792990339,147.8231007514671,120.1533445500851,33.56473398199928,34.742475805851875,43.09709426682133,1.9187505975626573,40
47,41,44,7,High Risk,720,333,-0.4264916777610779,1.0,594,334,-0.35599738359451294,1.0,502,413,-0.3386220633983612,1.0,540,490,-0.34815067052841187,0.96,717,308,-0.1529637575149536,1.0,716,365,0.08234654366970062,0.83,727,370,0.19803397357463837,0.82,567,464,-0.07559561729431152,1.0,665,464,-0.4392479360103607,0.99,643,621,-0.29951027035713196,0.99,638,449,0.07591567188501358,1.0,755,444,-0.13510164618492126,0.98,701,605,-0.007303840480744839,0.97,7,4,6,3,3,2,1,2,3,38.10788512983499,29.549379536695383,114.07290740622658,98.31018775547606,2.3388245534080454,27.051946381725372,154.8640183674995,123.00419597193584,25.79971131268924,27.292275324558197,41.24424689207719,3.5362493975758564,41
48,42,44,7,High Risk,723,341,-0.38164475560188293,1.0,594,339,-0.34954187273979187,1.0,519,422,-0.3297721743583679,0.99,547,511,-0.34012800455093384,0.94,717,311,-0.14955870807170868,1.0,721,367,0.05737961083650589,0.81,727,373,0.17018534243106842,0.8,567,462,-0.07473398745059967,1.0,661,476,-0.41384178400039673,0.99,643,622,-0.24918822944164276,0.99,638,448,0.07502924650907516,1.0,756,448,-0.1307281255722046,0.97,701,604,-0.01461308728903532,0.96,7,4,6,3,3,2,1,2,3,38.650065847113275,33.486136679625446,113.9297110516437,99.9317398166912,3.46838553532109,24.28316270600439,156.7148831768372,144.55357015256294,24.738602007732627,22.23907886646508,31.08575992328632,17.30656331481505,42
49,43,44,7,High Risk,729,340,-0.3380027413368225,1.0,592,337,-0.32316097617149353,1.0,523,424,-0.32162830233573914,0.99,551,506,-0.3211284577846527,0.91,719,316,-0.11174770444631577,1.0,722,374,0.08073260635137558,0.78,727,376,0.1872243881225586,0.76,569,461,-0.076450876891613,1.0,658,476,-0.41965824365615845,0.99,644,624,-0.2995154559612274,0.99,640,453,0.07674460113048553,1.0,760,450,-0.13711892068386078,0.97,700,605,-0.036869972944259644,0.96,7,4,6,3,3,2,1,2,3,36.655004851361475,35.42331523653142,116.72750337401881,99.32748113766986,5.72231567121284,22.131728699516486,153.34864774905896,147.04701314110648,26.592000773139656,21.830009381746482,30.902445704145926,18.629180762677706,43
50,44,44,8,High Risk,734,336,-0.3263809084892273,1.0,598,337,-0.3258693218231201,1.0,532,426,-0.332768976688385,0.98,568,509,-0.33860716223716736,0.89,720,312,-0.1031835526227951,1.0,718,374,0.08041185885667801,0.73,728,382,0.17599239945411682,0.71,572,460,-0.07889850437641144,1.0,668,476,-0.3929470181465149,0.99,645,623,-0.25446265935897827,0.98,641,451,0.0791424959897995,1.0,760,452,-0.11507606506347656,0.96,699,608,-0.04008325934410095,0.95,8,5,6,3,3,2,2,2,3,36.622793762303836,33.24033734579568,115.46330644523762,101.54552333400143,2.246569124515247,29.63298985111811,145.23151964601934,144.19717855888948,24.34810317475904,19.578380262073164,31.098437659874428,22.562003853970328,44
51,45,44,6,High Risk,742,331,-0.24221107363700867,1.0,610,336,-0.2874961793422699,1.0,578,424,-0.263380229473114,0.98,669,403,-0.1288997381925583,0.87,720,309,-0.051843028515577316,1.0,712,375,0.06579562276601791,0.67,727,381,0.050856608897447586,0.66,572,456,-0.08197133243083954,1.0,673,466,-0.36879581212997437,0.99,645,621,-0.26423999667167664,0.98,640,447,0.08208849281072617,1.0,759,452,-0.13030822575092316,0.95,700,610,-0.07147704809904099,0.94,6,2,6,3,3,2,2,1,1,34.385167020674245,35.34079540068436,109.5785881948902,100.10122192458911,43.77127028282273,15.898478299882072,95.30146182967545,77.4078373667335,16.137648435196752,17.267611262371858,13.587143794545128,29.372332033108673,45
52,46,44,6,High Risk,743,327,-0.30818790197372437,1.0,616,323,-0.30457204580307007,1.0,597,419,-0.2733820378780365,0.97,684,399,-0.16250374913215637,0.85,717,301,-0.0952349528670311,1.0,717,361,0.04415520280599594,0.63,727,377,0.07977990061044693,0.62,572,446,-0.08048740029335022,1.0,671,478,-0.3613026738166809,0.99,644,621,-0.2566802501678467,0.98,641,440,0.08062257617712021,1.0,757,451,-0.1366521716117859,0.95,700,610,-0.06837335228919983,0.94,6,3,6,3,3,2,2,2,2,36.41511023841914,32.49840168676023,100.8582746907562,92.725503559699,39.67143380021622,13.69075977731552,109.03441181496815,88.0135832720624,20.850403539748694,15.320661102635187,5.357230695129253,35.20178524354315,46
53,47,44,6,High Risk,750,320,-0.3138394057750702,1.0,625,301,-0.3112647831439972,1.0,616,409,-0.25524356961250305,0.97,709,371,-0.12928541004657745,0.82,715,285,-0.1072942242026329,1.0,714,356,0.0495460145175457,0.58,723,374,0.12736858427524567,0.57,574,420,-0.07867446541786194,1.0,662,488,-0.35388627648353577,0.99,644,625,-0.24756519496440887,0.98,644,414,0.07882177829742432,1.0,756,450,-0.17092517018318176,0.95,701,610,-0.08974076807498932,0.94,6,2,6,3,3,2,2,1,2,38.77667891138395,31.593823052065872,93.43556127324844,79.01152132430967,14.283083264550072,16.4749124721574,132.44148749421754,90.89908889852165,17.012553430709787,12.736124856132081,1.0178401659847325,38.412555932664226,47
54,48,44,6,High Risk,756,306,-0.3291509747505188,1.0,627,287,-0.34353873133659363,1.0,602,401,-0.2734147012233734,0.96,703,371,-0.154251828789711,0.8,728,281,-0.11576908826828003,1.0,713,353,0.04996396228671074,0.54,721,373,0.13448470830917358,0.52,574,404,-0.07992920279502869,1.0,658,493,-0.34884536266326904,0.99,644,627,-0.24005603790283203,0.98,646,397,0.08013580739498138,1.0,752,450,-0.16631849110126495,0.94,701,609,-0.06726441532373428,0.93,6,2,6,3,3,2,2,1,2,40.634336315298135,30.425688774524446,90.88433706350591,70.10860351307254,6.05574767391056,18.39985885748831,135.42218835441898,89.13128518052596,13.64889127751692,12.388681229398415,4.539589332574101,33.30484136009339,48
55,49,44,6,High Risk,764,291,-0.43737849593162537,1.0,637,275,-0.40144866704940796,1.0,609,384,-0.3489017188549042,0.95,709,360,-0.23892900347709656,0.79,740,280,-0.16884566843509674,1.0,713,354,0.01480113435536623,0.49,718,373,0.09308326989412308,0.48,577,390,-0.08038532733917236,1.0,654,489,-0.3491898775100708,0.99,644,628,-0.22795483469963074,0.98,654,390,0.08066543936729431,1.0,749,456,-0.17086449265480042,0.93,700,611,-0.06689585000276566,0.92,6,1,6,3,3,2,1,2,1,45.50817453325132,23.076755424751383,83.09142017598009,64.04041663915127,2.132484373519304,6.7264821589441794,146.4866582896722,84.07580407449363,9.953252337900206,7.247863881989417,4.772261764503608,37.52338108513009,49
56,50,44,4,High Risk,771,271,-0.46511825919151306,1.0,634,265,-0.4201088547706604,1.0,589,377,-0.3980798125267029,0.95,636,417,-0.37244197726249695,0.78,748,262,-0.19894565641880035,1.0,714,341,-0.006115329451858997,0.46,719,373,0.06540106981992722,0.45,580,378,-0.07295260578393936,1.0,648,491,-0.29787737131118774,0.98,648,628,-0.18577058613300323,0.97,661,378,0.07334257662296295,1.0,745,463,-0.16974666714668274,0.92,700,617,-0.07050946354866028,0.91,4,3,5,3,3,1,2,2,2,50.58969955312042,14.998149487673118,72.29984758452969,56.4420876674462,5.340830375437605,41.87968527819763,140.6958286456468,131.2228237714546,7.625680668681835,5.998581611490802,17.77877990345073,43.54175587907974,50
57,51,44,5,High Risk,783,234,-0.47670525312423706,1.0,638,241,-0.42036208510398865,1.0,582,353,-0.3880123794078827,0.95,562,462,-0.3982670307159424,0.78,762,226,-0.21534916758537292,1.0,718,304,0.0004947628476656973,0.43,724,371,0.08567328006029129,0.43,582,343,-0.055882178246974945,1.0,607,477,-0.22056205570697784,0.95,654,634,-0.14961455762386322,0.94,662,344,0.05623690411448479,1.0,724,468,-0.1348445862531662,0.91,683,629,-0.08041520416736603,0.89,5,5,4,2,3,1,2,2,3,54.194089436492874,4.09231526140141,56.59507301535683,47.19705641126822,15.174128372636318,29.92752072831621,138.51226495710162,177.24613923889487,1.1195411282134042,10.387478199954877,26.46498115320424,41.98477454901485,51
58,52,44,6,High Risk,785,217,-0.5170881748199463,1.0,641,222,-0.4514283537864685,1.0,585,348,-0.4265156686306,0.95,566,459,-0.4575243592262268,0.8,764,211,-0.21622391045093536,1.0,719,298,0.025816014036536217,0.41,726,361,0.12716548144817352,0.44,583,336,-0.05948328226804733,1.0,616,478,-0.22311988472938538,0.93,645,638,-0.1274857074022293,0.92,663,341,0.05988045409321785,1.0,723,468,-0.1498045176267624,0.9,684,626,-0.07085742056369781,0.87,6,5,5,2,3,2,2,2,3,54.14200376253792,-1.4206714919486672,56.039188371769185,46.65252858586294,10.696975743891159,26.306715466239325,136.2202137192076,170.21312673669928,1.4545473509978986,11.846618694246109,30.36024479491003,42.12834669556612,52
59,53,44,6,High Risk,790,190,-0.5142514109611511,1.0,645,203,-0.4586271643638611,1.0,588,329,-0.44326940178871155,0.96,569,452,-0.4746103286743164,0.81,768,197,-0.22219109535217285,1.0,725,289,0.009761178866028786,0.41,727,359,0.10812157392501831,0.45,585,326,-0.05964955687522888,1.0,623,478,-0.22312411665916443,0.91,646,638,-0.12944157421588898,0.89,665,336,0.06002405285835266,1.0,718,463,-0.1343115270137787,0.88,687,624,-0.059868812561035156,0.85,6,5,5,2,3,2,2,2,3,53.67600045978842,-7.198196062362825,47.91741597014982,46.33250508252033,17.37544749234459,22.219420417463766,140.0155770590446,170.99487600452096,2.1456078922522623,12.602833797525978,32.290920519855916,44.51008519270954,53
60,100,110,2,High Risk,955,-35,-0.7276179194450378,1.0,876,127,-0.2730761766433716,1.0,823,326,-0.08826635032892227,0.99,821,504,-0.2182808816432953,0.98,1149,108,-0.40879541635513306,1.0,1223,296,-0.3038080036640167,0.74,1271,486,-0.429084450006485,0.73,910,488,0.030845437198877335,1.0,877,708,0.06113716959953308,0.6,856,925,0.8130834698677063,0.14,1062,497,-0.03040551021695137,0.99,1069,768,0.03634839877486229,0.46,1067,960,0.6186898946762085,0.15,2,1,3,2,2,1,1,2,1,19.136754818049027,3.323305307280549,47.33924734895945,53.01172184946944,6.488333479698184,3.707528815898428,154.54139027405827,148.61334166093724,18.95985325207634,12.817013010927198,13.468065971463908,2.159581645730313,100
61,101,110,3,High Risk,954,-39,-0.6035047173500061,1.0,887,125,-0.1489478498697281,1.0,835,322,0.03809712082147598,0.99,819,488,-0.06244972348213196,0.98,1155,101,-0.32306793332099915,1.0,1249,278,-0.27934110164642334,0.77,1324,481,-0.39767593145370483,0.75,912,488,0.0410245843231678,1.0,884,709,0.04944238066673279,0.6,871,923,0.7732468247413635,0.13,1058,499,-0.04051480442285538,0.99,1066,783,0.0012186195235699415,0.45,1064,957,0.6083391904830933,0.14,3,2,3,2,2,1,1,2,2,16.290776206671616,8.28622056514783,49.26257924716518,51.69820773698825,4.615349485462588,5.371901419668575,158.9934591204106,152.23764175724517,26.50610851616392,11.682131531702714,13.076662037106486,4.623349523630322,101
62,102,110,3,High Risk,943,-28,-0.48053836822509766,0.99,900,122,-0.09597490727901459,1.0,852,315,0.09179721772670746,0.97,818,465,0.10762977600097656,0.97,1156,95,-0.3284895420074463,1.0,1262,253,-0.47789329290390015,0.79,1369,390,-0.7089372277259827,0.76,916,488,0.05447322130203247,1.0,891,707,0.12046913802623749,0.62,889,904,0.7665844559669495,0.14,1057,498,-0.054016269743442535,0.99,1061,777,0.008763132616877556,0.46,1063,945,0.5660483837127686,0.14,3,4,3,2,2,1,1,2,3,15.326352557493498,13.741307717069901,45.45695686067589,39.70666263453853,-6.342143893992613,7.877285789188051,161.3659020722068,160.42353488224697,44.613073076645684,29.113726635033146,12.37116994156263,4.913723115706284,102
63,103,110,4,High Risk,934,-27,-0.4378558099269867,0.99,917,117,-0.07454685866832733,1.0,873,309,0.13795578479766846,0.96,825,452,0.1973894238471985,0.96,1149,88,-0.3294059634208679,1.0,1277,251,-0.6176413297653198,0.8,1354,193,-0.9696253538131714,0.78,926,488,0.0667792558670044,1.0,894,706,0.13456857204437256,0.64,891,902,0.6988210678100586,0.15,1057,497,-0.06657297909259796,0.99,1059,766,-0.005851779133081436,0.47,1061,943,0.44840869307518005,0.15,4,5,3,2,2,1,1,2,4,15.003699925035482,17.368629367386546,38.738527424972574,31.51245309474649,6.809929894015539,9.670553296281923,139.11638504790474,163.2701329951424,67.91999923437555,65.60084807986904,13.69488094237411,5.771124867611425,103
64,104,110,6,High Risk,932,-20,-0.3060223460197449,0.99,941,111,0.01609722524881363,1.0,900,302,0.21913976967334747,0.93,835,433,0.26448166370391846,0.94,1144,80,-0.30035874247550964,1.0,1279,253,-0.5722322463989258,0.82,1312,165,-0.8820516467094421,0.8,934,487,0.08226938545703888,1.0,898,701,0.1384977549314499,0.65,893,900,0.6051943302154541,0.16,1056,498,-0.0819646418094635,0.99,1057,763,-0.04667248576879501,0.48,1058,942,0.32245251536369324,0.15,6,6,4,2,2,2,2,2,4,12.539814293302388,22.952553766605007,33.45198707348479,25.12978903449556,32.387892004958104,10.48715024417561,131.69084305137963,159.6313291148407,69.39762736480088,55.49512688464167,14.939206002484324,7.262625160060814,104
65,105,110,4,High Risk,932,-14,-0.19502638280391693,0.99,960,111,0.11078332364559174,1.0,912,304,0.314889132976532,0.9,839,429,0.37420928478240967,0.93,1139,77,-0.26608023047447205,1.0,1283,255,-0.5349739789962769,0.83,1334,188,-0.8448390960693359,0.81,942,487,0.09370369464159012,1.0,899,701,0.1031920537352562,0.66,893,935,0.44231900572776794,0.17,1057,504,-0.093306764960289,0.99,1058,794,-0.11466840654611588,0.51,1066,981,0.1886705607175827,0.16,4,3,4,2,2,2,2,2,2,10.019771640205098,26.136181804912226,34.308262337209385,22.130266278090062,24.751646449402784,14.863453810454558,130.88682741008705,155.82850423035381,68.25971551752589,19.039128988797643,14.396197887332345,7.737639134152857,105
66,106,110,4,High Risk,931,-14,-0.1673276126384735,0.99,970,105,0.11858878284692764,1.0,929,300,0.2834244966506958,0.86,845,428,0.2911972105503082,0.91,1135,72,-0.24835923314094543,1.0,1279,257,-0.49876028299331665,0.84,1318,172,-0.7623336911201477,0.83,947,485,0.09987343847751617,1.0,901,701,0.10149570554494858,0.66,898,957,0.4223760962486267,0.16,1058,503,-0.09951455891132355,0.99,1058,794,-0.10904259979724884,0.51,1063,1004,0.15847477316856384,0.16,4,3,4,2,2,2,2,2,2,8.879653239429395,28.50892039306497,31.099618786603827,20.23680832568988,37.94167385704395,13.979912844428497,127.11966338587652,150.8521385575824,62.88591372302564,8.914670677229104,10.064713307108025,6.24814715992214,106
67,107,110,5,High Risk,933,-14,-0.08982902020215988,0.99,984,102,0.17073222994804382,1.0,963,298,0.28511276841163635,0.79,854,426,0.2669043242931366,0.83,1132,65,-0.22577479481697083,1.0,1319,233,-0.4159519672393799,0.85,1409,300,-0.4794042110443115,0.83,956,471,0.10104353725910187,0.99,915,700,0.13295337557792664,0.64,926,953,0.4534701704978943,0.16,1059,500,-0.10037007182836533,0.99,1057,785,-0.09724750369787216,0.51,1062,987,0.1928178071975708,0.15,5,5,4,2,2,2,2,2,3,8.321894618635952,29.940415069794355,30.44836157331156,19.989325471664188,59.20952598778497,17.882734213115782,151.22841623873995,135.69155109004964,57.887265056526545,23.458145986723398,5.188450237690401,12.26795527201849,107
68,108,110,4,High Risk,941,3,-0.0021472969092428684,0.99,986,104,0.20578059554100037,1.0,962,299,0.3538355827331543,0.73,852,427,0.37317121028900146,0.76,1129,65,-0.15376044809818268,1.0,1290,240,-0.2324763834476471,0.85,1361,389,-0.2657279372215271,0.83,952,470,0.09059766680002213,0.99,936,731,0.13880355656147003,0.62,951,956,0.41684699058532715,0.15,1058,497,-0.08991280198097229,0.99,1056,777,-0.08005297183990479,0.5,1067,989,0.17577038705348969,0.15,4,5,3,1,2,2,2,2,3,6.6270688618936475,28.01526482680562,28.27184917098333,22.798240484054958,16.003148338822797,13.56697720976257,158.6877635760483,137.89157174133265,46.981457935155674,23.428789478483637,10.117125176117618,16.236039961306588,108
69,109,110,8,High Risk,1103,404,0.11296994984149933,0.99,968,352,0.06855212152004242,1.0,928,361,0.23414921760559082,0.69,893,409,0.4238587021827698,0.72,1102,350,-0.04904143512248993,1.0,1150,376,-0.1366221308708191,0.85,1162,449,-0.1611831784248352,0.82,1053,99,0.07352364808320999,0.99,1049,311,0.19420239329338074,0.57,1052,472,0.35853415727615356,0.18,1105,107,-0.0737200528383255,0.99,1176,328,0.010279498063027859,0.53,1234,505,0.08681540936231613,0.23,8,8,5,1,4,2,2,2,5,171.29788078125387,25.64048292158604,9.390615119110123,28.58686559676437,41.46286839155056,43.2847472111265,111.28254982866011,162.6496564905222,102.02983290095513,159.63442995973747,118.47288857550089,143.81140720854322,109
